"STOP_LOCATION_X","STOP_LOCATION_Y","AFTER_6PM"
987200,213927,FALSE
998186,221998,FALSE
998004,223387,FALSE
994907,219145,TRUE
994907,219145,TRUE
998671,226050,TRUE
990912,226717,TRUE
996112,235552,FALSE
1001611,241370,TRUE
1001611,241370,TRUE
1000461,239309,FALSE
987450,211352,FALSE
996684,238064,FALSE
999856,234503,TRUE
992193,228099,FALSE
1002050,238813,TRUE
1001260,236872,TRUE
1000012,228608,FALSE
1000012,228608,FALSE
1000943,233951,TRUE
984792,211030,FALSE
996716,234409,TRUE
986632,212536,TRUE
985631,212434,TRUE
995369,221138,FALSE
998826,226447,FALSE
989129,199082,FALSE
998942,230034,TRUE
989321,205530,FALSE
987866,214721,TRUE
987866,214721,TRUE
987866,214721,TRUE
1000532,228099,TRUE
997576,239672,FALSE
990477,203734,FALSE
988610,209997,FALSE
997576,221811,FALSE
990168,218969,FALSE
993542,229957,TRUE
987445,215705,FALSE
987595,216089,FALSE
997413,230685,FALSE
998470,241560,FALSE
986976,198790,TRUE
983646,208849,FALSE
988554,215236,FALSE
987934,214961,TRUE
987078,215157,TRUE
985927,213077,TRUE
987124,215351,TRUE
987341,215631,FALSE
987139,213961,FALSE
987139,213961,FALSE
987139,213961,FALSE
987252,211755,FALSE
991969,227999,TRUE
992978,229517,FALSE
1007180,255261,FALSE
1007180,255261,FALSE
998041,231228,FALSE
1000846,226964,TRUE
994134,228841,TRUE
1000554,230994,FALSE
996793,237643,TRUE
979986,200073,TRUE
979986,200073,TRUE
979986,200073,TRUE
987049,202800,TRUE
985990,199978,FALSE
989211,222689,FALSE
999947,238226,FALSE
984031,199876,FALSE
986809,215368,FALSE
989989,213543,TRUE
989989,213543,TRUE
988001,220768,FALSE
986809,215368,FALSE
993974,217531,FALSE
999397,228561,FALSE
999656,230985,FALSE
987060,207176,TRUE
999194,229090,TRUE
1003502,230462,TRUE
997917,231005,FALSE
1002135,241057,FALSE
988065,214701,FALSE
993955,229128,TRUE
996282,232119,FALSE
996333,233382,FALSE
1005345,254240,FALSE
994134,228841,TRUE
994134,228841,TRUE
993628,229582,TRUE
982102,198027,TRUE
987642,212435,FALSE
999954,229627,TRUE
999954,229627,TRUE
999954,229627,TRUE
992717,227232,TRUE
1000432,236050,TRUE
982928,208070,FALSE
985631,208828,TRUE
997987,240415,FALSE
998911,236510,TRUE
999759,235489,FALSE
981807,199060,FALSE
996684,238064,TRUE
1000989,240382,FALSE
980694,195183,FALSE
988824,198947,FALSE
989558,199244,FALSE
987297,204173,FALSE
1001028,240516,FALSE
1000098,232836,TRUE
1000098,232836,TRUE
987866,214721,FALSE
995005,222593,FALSE
1001779,244833,FALSE
999954,229627,TRUE
998911,236510,TRUE
983421,203392,FALSE
983421,203392,FALSE
998940,228642,TRUE
998940,228642,TRUE
990573,217372,FALSE
990573,217372,FALSE
990573,217372,FALSE
990573,217372,FALSE
990573,217372,FALSE
990573,217372,FALSE
990431,217494,FALSE
999770,229081,FALSE
998348,227391,TRUE
1000291,242718,FALSE
984262,200870,FALSE
987552,215475,FALSE
988303,215848,TRUE
987125,220927,FALSE
998926,226510,FALSE
999454,227578,FALSE
992978,229517,FALSE
982699,201333,FALSE
987521,201066,FALSE
984146,210736,FALSE
991248,207213,TRUE
986544,212294,FALSE
986679,216294,TRUE
992213,226959,TRUE
1003681,229667,FALSE
990994,204676,TRUE
988353,217918,FALSE
989863,209297,FALSE
987721,211532,FALSE
987721,211532,FALSE
987721,211532,FALSE
987721,211532,FALSE
987721,211532,FALSE
1000577,228029,TRUE
989368,223555,FALSE
986651,218100,TRUE
991828,216960,FALSE
985993,216800,FALSE
996545,217731,FALSE
999954,229627,TRUE
988574,199940,FALSE
988574,199940,FALSE
988574,199940,FALSE
990177,212830,TRUE
1001575,232339,TRUE
1001860,233280,TRUE
986509,218774,FALSE
1001479,229653,TRUE
984338,208351,FALSE
987660,214517,FALSE
994291,230312,FALSE
993962,229894,FALSE
995980,236078,FALSE
995980,236078,FALSE
995980,236078,FALSE
995980,236078,FALSE
998893,239432,TRUE
1001543,237059,TRUE
1000667,245795,FALSE
1000667,245795,FALSE
994544,228641,TRUE
994544,228641,TRUE
994544,228641,TRUE
994544,228641,TRUE
995923,236263,FALSE
1000414,230242,TRUE
999342,233575,FALSE
999342,233575,FALSE
998262,231803,TRUE
998262,231803,TRUE
998262,231803,TRUE
997160,236954,FALSE
997160,236954,FALSE
983425,200529,TRUE
983425,200529,TRUE
989400,219478,FALSE
997640,230674,TRUE
997522,230460,FALSE
999046,236755,FALSE
987703,201531,TRUE
987703,201531,TRUE
996545,217731,FALSE
991913,228524,TRUE
1000275,230076,TRUE
1001128,232587,FALSE
996650,235680,FALSE
984661,198681,TRUE
987238,198979,FALSE
989078,201079,TRUE
994544,228641,TRUE
991969,227999,TRUE
991969,227999,TRUE
1001543,237059,TRUE
999015,237875,TRUE
999015,237875,TRUE
993962,229894,FALSE
1002269,231034,FALSE
990962,203750,TRUE
990860,208942,TRUE
988657,208659,TRUE
986554,216067,FALSE
988553,212807,TRUE
988730,213004,TRUE
988553,212807,TRUE
995635,221618,TRUE
995497,221370,TRUE
996545,217731,FALSE
996551,223272,TRUE
996463,233949,TRUE
997970,234702,FALSE
1000898,238810,FALSE
990583,208441,FALSE
987095,210415,TRUE
986557,214420,FALSE
999111,226956,FALSE
984112,206087,FALSE
986194,213445,FALSE
991022,213294,FALSE
1001314,231773,TRUE
1001481,234451,TRUE
1001743,233091,FALSE
998004,234676,FALSE
997975,238896,TRUE
998989,227672,TRUE
1001098,226647,TRUE
1002967,231037,TRUE
999969,236564,TRUE
988312,216243,TRUE
1001430,232165,TRUE
1001131,234700,TRUE
998625,235818,FALSE
984329,210423,FALSE
984329,210423,FALSE
991718,213504,FALSE
998988,229067,FALSE
1001128,232587,TRUE
1001425,244170,FALSE
1006541,253833,FALSE
984756,206859,FALSE
990588,212332,FALSE
990273,211636,FALSE
1001530,231995,FALSE
990529,202808,FALSE
984792,216360,TRUE
984535,210565,TRUE
988092,214666,TRUE
998414,227690,TRUE
1000275,229995,TRUE
999668,226392,TRUE
1000716,226503,TRUE
998078,239321,FALSE
998734,228608,TRUE
1001209,242038,FALSE
991913,228524,TRUE
1006551,252801,TRUE
984112,206087,FALSE
991956,225816,FALSE
995923,236263,FALSE
999688,239772,FALSE
988917,200628,TRUE
994541,231418,TRUE
987093,215184,FALSE
990272,214991,TRUE
1001502,231160,FALSE
996743,232599,TRUE
998291,233536,TRUE
985120,206655,FALSE
985120,206655,FALSE
987002,211305,FALSE
987199,207957,FALSE
993640,217848,FALSE
998101,226069,TRUE
998101,226069,TRUE
999116,234066,FALSE
999317,235389,TRUE
999885,234392,FALSE
999885,234392,FALSE
999885,234392,FALSE
999885,234392,FALSE
984713,205034,TRUE
984713,205034,TRUE
988415,221437,TRUE
996630,234920,FALSE
1000587,239536,TRUE
986445,214013,FALSE
998571,230492,TRUE
998571,230492,TRUE
999847,236506,TRUE
999363,226710,FALSE
997191,230766,FALSE
1007054,253710,FALSE
1004000,253559,FALSE
987448,200636,FALSE
988982,205841,FALSE
985848,211037,FALSE
997877,221608,FALSE
997877,221608,FALSE
1000456,226260,TRUE
996353,235287,TRUE
986907,210434,FALSE
986907,210434,FALSE
986907,210434,FALSE
987729,210269,FALSE
989220,223013,TRUE
988052,220834,TRUE
988001,220768,TRUE
988415,221437,FALSE
996438,230700,FALSE
993255,216158,FALSE
984836,204984,TRUE
999466,227600,TRUE
998069,226189,FALSE
985730,203746,FALSE
1000989,229141,TRUE
1000989,229141,TRUE
1000989,229141,TRUE
1001743,233091,FALSE
995026,231397,FALSE
995026,231397,FALSE
995026,231397,FALSE
997896,231916,FALSE
989309,219188,TRUE
999898,229313,TRUE
998542,227921,TRUE
981820,198318,FALSE
985209,198378,FALSE
987660,214517,FALSE
1000344,229070,FALSE
999670,233459,FALSE
1001921,246270,FALSE
986459,207766,FALSE
987341,215631,FALSE
987045,206113,FALSE
987093,215184,FALSE
987093,215184,FALSE
989772,201716,FALSE
987389,205805,TRUE
986848,212883,TRUE
985679,213954,TRUE
986713,212638,FALSE
986713,212638,FALSE
990250,214102,FALSE
986195,213562,FALSE
1001364,227898,TRUE
998891,227069,FALSE
1001612,235038,FALSE
999656,230985,TRUE
999656,230985,TRUE
999670,233459,FALSE
987640,202042,FALSE
986993,215863,FALSE
986763,213859,FALSE
992259,213127,TRUE
992259,213127,TRUE
997392,231914,FALSE
990359,211171,FALSE
993352,229417,FALSE
986738,202922,FALSE
987482,214027,FALSE
984854,216712,TRUE
984854,216712,TRUE
984854,216712,TRUE
1000190,227329,TRUE
999913,229258,TRUE
999086,226983,TRUE
998931,230729,TRUE
999569,244098,TRUE
984850,198550,TRUE
996496,226338,FALSE
996689,226166,FALSE
1001029,229132,FALSE
991675,228088,TRUE
996579,236020,TRUE
996579,236020,TRUE
996579,236020,TRUE
996579,236020,TRUE
983958,215096,FALSE
993106,227893,FALSE
1002271,229536,TRUE
987375,215056,FALSE
1000429,225641,FALSE
1000710,226718,TRUE
1002163,230994,FALSE
998825,235231,FALSE
987995,198892,FALSE
990178,217039,FALSE
990178,217039,FALSE
990178,217039,FALSE
1007192,256247,TRUE
991774,229613,FALSE
994667,230710,TRUE
986195,213562,FALSE
994010,224717,FALSE
994010,224717,FALSE
999461,233625,FALSE
999601,239398,TRUE
999668,226392,FALSE
1002775,231145,TRUE
999342,233575,TRUE
1001691,240303,FALSE
1000550,230489,TRUE
987808,199520,TRUE
988471,214963,FALSE
992857,225591,FALSE
984984,200185,FALSE
1001390,233059,TRUE
999317,235389,FALSE
984271,210202,FALSE
1001152,226380,TRUE
1001843,228991,FALSE
1000328,230176,TRUE
1005689,253247,TRUE
982285,201681,FALSE
1001029,229132,FALSE
1000344,229070,TRUE
1002356,231843,TRUE
990376,211287,FALSE
1006568,254158,FALSE
1004135,254457,FALSE
1002758,228943,TRUE
987048,206851,TRUE
999520,230738,FALSE
996170,237135,TRUE
996170,237135,TRUE
995223,237284,FALSE
1001638,237719,FALSE
985042,202430,FALSE
1000956,248158,FALSE
981418,206628,TRUE
987533,205951,TRUE
989519,225243,FALSE
995462,236938,FALSE
995462,236938,FALSE
1003592,250533,TRUE
1003844,250988,FALSE
988955,202466,FALSE
1005511,253851,FALSE
1004500,250318,FALSE
987963,203697,TRUE
987294,207626,FALSE
987395,214919,TRUE
986944,214915,TRUE
991310,213170,FALSE
993512,226772,FALSE
987504,213387,TRUE
987504,213387,TRUE
1000155,229511,TRUE
992288,228953,TRUE
992288,228953,TRUE
1000098,232836,FALSE
986646,207013,TRUE
987058,216980,TRUE
987437,217664,TRUE
989177,221062,FALSE
1001419,229234,TRUE
998561,230061,TRUE
1000320,233097,TRUE
998113,230746,FALSE
999086,232945,FALSE
996208,238650,FALSE
1006378,254721,TRUE
1005131,254171,FALSE
1002191,248638,FALSE
999578,237605,FALSE
1002390,249956,FALSE
984820,206262,TRUE
986160,211219,FALSE
988917,200628,FALSE
989675,200524,FALSE
998720,222730,FALSE
1000383,230097,FALSE
1001923,246612,FALSE
996872,232567,TRUE
997450,239445,FALSE
996899,237368,TRUE
996899,237368,TRUE
996899,237368,TRUE
996899,237368,TRUE
996899,237368,TRUE
996899,237368,TRUE
996899,237368,TRUE
996877,230982,FALSE
998886,240181,FALSE
984251,206730,FALSE
998165,234290,TRUE
997643,234453,FALSE
996899,237368,TRUE
984534,202185,TRUE
994856,220214,FALSE
993511,228789,TRUE
997130,231440,TRUE
998284,235379,FALSE
991812,227414,FALSE
991812,227414,FALSE
1002028,240877,FALSE
988356,213638,FALSE
986688,214342,FALSE
988663,210090,TRUE
1000689,228829,TRUE
1000958,241731,TRUE
1000958,241731,TRUE
996398,231585,FALSE
1005423,254738,FALSE
1007320,255391,FALSE
1003231,248026,TRUE
1003713,249939,FALSE
983796,211862,TRUE
983950,209160,FALSE
989545,213791,FALSE
999643,228852,TRUE
999607,233491,FALSE
999279,237593,TRUE
986814,207702,FALSE
991275,209145,TRUE
988029,208946,FALSE
988451,216208,FALSE
1002505,231502,FALSE
999115,228700,FALSE
998160,227234,TRUE
1000720,238186,TRUE
988143,211260,FALSE
996625,230538,FALSE
1004135,254457,FALSE
997844,234794,FALSE
998163,231065,FALSE
994010,224717,FALSE
989556,205135,TRUE
986109,209693,FALSE
993628,229582,TRUE
1001250,239787,TRUE
989266,217247,FALSE
1001768,233740,TRUE
1000554,230994,TRUE
984680,209592,TRUE
990591,214165,TRUE
989264,217805,FALSE
999923,229542,FALSE
1001457,226626,FALSE
1002271,229536,FALSE
1000414,230242,TRUE
1002574,231257,FALSE
997392,231914,FALSE
982428,197735,FALSE
988013,198183,TRUE
992579,226783,TRUE
997674,235117,FALSE
997531,240601,TRUE
987224,215302,FALSE
987785,214702,TRUE
1000797,229778,TRUE
1000748,234008,TRUE
986428,215839,FALSE
999148,234856,TRUE
1000883,236356,TRUE
990785,215849,TRUE
992363,215867,FALSE
985283,203663,FALSE
989661,224396,FALSE
996577,219149,TRUE
991116,226045,TRUE
992083,226714,TRUE
994060,231582,FALSE
985753,207281,TRUE
986171,207048,TRUE
985753,207281,TRUE
985753,207281,TRUE
996606,223175,TRUE
1001743,233091,FALSE
1000374,238378,FALSE
1000386,238389,FALSE
1006757,254820,FALSE
989623,198508,FALSE
999073,230985,FALSE
999063,240614,TRUE
997983,239699,TRUE
1000833,247693,FALSE
1004098,250538,FALSE
995422,231162,TRUE
995809,231873,TRUE
990176,209252,FALSE
990176,209252,FALSE
990176,209252,FALSE
988612,208940,TRUE
989426,223826,FALSE
987018,199904,FALSE
997963,240371,TRUE
997963,240371,TRUE
990065,225331,FALSE
990134,225031,FALSE
990134,225031,FALSE
981488,196784,FALSE
995385,237575,FALSE
996205,236675,FALSE
984150,197966,FALSE
980588,194819,FALSE
989545,215900,FALSE
996240,236149,FALSE
994392,232918,FALSE
998825,235231,FALSE
987391,200736,FALSE
998281,225348,FALSE
998281,225348,FALSE
998281,225348,FALSE
994270,229723,TRUE
1001397,233688,TRUE
987379,215816,FALSE
987909,220985,TRUE
997833,234978,FALSE
983104,199065,FALSE
988353,217918,FALSE
988353,217918,FALSE
999753,225492,FALSE
999753,225492,FALSE
999288,225706,FALSE
986681,203053,FALSE
982713,210757,TRUE
996904,232251,TRUE
997392,231914,TRUE
982986,206696,FALSE
989309,219188,FALSE
998931,230729,FALSE
999125,227918,TRUE
998262,228565,FALSE
1000414,230242,TRUE
999205,233164,TRUE
990975,209014,FALSE
990457,208213,FALSE
990457,208213,FALSE
990457,208213,FALSE
990975,209014,FALSE
990975,209014,FALSE
998883,233465,FALSE
999557,245700,FALSE
998886,240181,FALSE
997294,232090,FALSE
981042,195854,TRUE
989255,219170,FALSE
999572,235848,FALSE
1007180,255261,FALSE
988757,216332,FALSE
999125,227918,TRUE
998862,227442,FALSE
984858,207434,FALSE
983042,209932,TRUE
989246,206582,FALSE
989369,206500,FALSE
988903,211812,FALSE
987673,213039,FALSE
996475,220183,FALSE
984094,205445,TRUE
985840,211066,TRUE
1000272,229053,TRUE
993794,231104,TRUE
1000120,230128,TRUE
1002196,246161,TRUE
988292,200933,FALSE
1002775,231145,FALSE
1003216,230113,TRUE
989678,209822,FALSE
998668,231141,FALSE
999507,243806,FALSE
1007054,253710,TRUE
988573,203364,FALSE
1001152,226380,FALSE
998914,232342,FALSE
999167,229920,TRUE
1000652,227011,FALSE
998922,230268,TRUE
1000740,231882,TRUE
999745,235998,TRUE
985428,212177,FALSE
989309,219188,TRUE
999567,230956,FALSE
999950,237418,FALSE
1007195,255170,FALSE
992809,231186,FALSE
1000682,232834,FALSE
999981,243847,TRUE
987397,209904,FALSE
999870,230473,TRUE
996692,236950,FALSE
987445,222914,FALSE
989200,224555,FALSE
989200,224555,FALSE
995434,235972,TRUE
989128,200748,FALSE
989309,219188,TRUE
999770,229081,TRUE
999770,229081,TRUE
1001668,228755,FALSE
997588,230405,FALSE
999699,236667,FALSE
1002115,249244,FALSE
1002115,249244,FALSE
987833,213629,FALSE
999957,228371,FALSE
999842,229906,TRUE
996216,231648,TRUE
998181,231480,TRUE
997392,231914,TRUE
1006759,253616,FALSE
988239,215587,TRUE
999688,239772,TRUE
983412,200843,FALSE
993004,230538,FALSE
997210,232078,FALSE
997480,237646,TRUE
997881,240783,TRUE
986061,213320,TRUE
985950,213953,TRUE
996301,230776,TRUE
986428,215839,FALSE
993209,230534,TRUE
985377,207838,FALSE
988661,212451,TRUE
989855,213302,FALSE
987639,212445,FALSE
988017,214638,TRUE
1001269,240073,FALSE
992842,213954,TRUE
1001312,231864,FALSE
987050,215831,FALSE
987050,215831,FALSE
983274,206093,FALSE
982817,205034,FALSE
1000074,228872,FALSE
998202,239287,TRUE
989058,225265,FALSE
994255,231823,FALSE
1000403,230138,FALSE
1000403,230138,FALSE
998372,234680,FALSE
986529,204946,FALSE
988178,215166,TRUE
987215,215403,FALSE
1001419,232706,TRUE
987093,215184,FALSE
1001548,226899,TRUE
999643,228852,FALSE
982138,205303,FALSE
988017,215107,FALSE
997606,234271,FALSE
1004529,253879,FALSE
989096,222694,FALSE
995929,234846,FALSE
995929,234846,FALSE
1002196,246161,TRUE
1000286,242556,TRUE
989779,203860,TRUE
983934,211154,TRUE
990194,225561,FALSE
987633,221615,FALSE
998430,229826,TRUE
1002020,234205,TRUE
998181,231480,TRUE
983789,206080,TRUE
990168,218969,TRUE
1001338,229397,TRUE
996153,236865,FALSE
1000824,242416,FALSE
1000824,242416,FALSE
1002390,249956,TRUE
1001477,230535,FALSE
986291,215593,FALSE
1000668,230040,TRUE
988971,209878,TRUE
988196,200763,TRUE
991591,210258,FALSE
992159,215346,TRUE
1003680,226789,FALSE
1001552,242828,FALSE
986666,201404,TRUE
987816,202492,FALSE
983502,211827,FALSE
985679,213954,TRUE
987241,205006,FALSE
987241,205006,FALSE
1000846,226964,TRUE
993371,216374,FALSE
984510,201608,TRUE
998163,231065,FALSE
986842,214842,FALSE
988183,221059,FALSE
1006928,253482,FALSE
986598,205983,FALSE
986598,205983,FALSE
986598,205983,FALSE
986598,205983,FALSE
986598,205983,FALSE
986450,203402,FALSE
986450,203402,FALSE
987714,214449,TRUE
994270,229723,FALSE
997600,230920,FALSE
989811,224885,TRUE
987963,208829,FALSE
987001,212735,FALSE
987605,214252,FALSE
987605,214252,FALSE
987605,214252,FALSE
996997,232717,FALSE
988853,201071,FALSE
999304,227192,FALSE
994350,233684,FALSE
986881,200791,FALSE
992726,227204,TRUE
986386,210831,TRUE
988103,215274,FALSE
1006108,253170,FALSE
986540,203738,FALSE
998740,237262,FALSE
994010,224717,TRUE
994010,224717,TRUE
994010,224717,TRUE
987879,212035,FALSE
988479,217685,FALSE
986857,204063,FALSE
999643,228852,FALSE
986169,205245,FALSE
991432,226728,TRUE
987411,211078,FALSE
987501,211415,TRUE
1000102,232970,TRUE
1001208,247515,FALSE
982004,208426,TRUE
990542,204019,FALSE
990542,204019,FALSE
999366,226991,FALSE
986370,200567,FALSE
988447,211927,TRUE
992936,218765,FALSE
998761,222415,FALSE
998855,241981,TRUE
1001501,237287,FALSE
1001250,243858,TRUE
1001350,230306,FALSE
998512,234784,FALSE
989784,203260,FALSE
985665,211392,TRUE
988257,215427,TRUE
988447,211927,TRUE
985816,220342,TRUE
993132,226085,FALSE
998181,231480,TRUE
999477,233821,TRUE
989811,224885,TRUE
989265,221683,TRUE
999274,226421,TRUE
1002337,233724,TRUE
998721,234147,FALSE
998721,234147,FALSE
1001923,246612,TRUE
999338,233568,FALSE
988025,202805,FALSE
986195,213562,FALSE
991105,226025,FALSE
998668,231141,FALSE
989989,213543,TRUE
989989,213543,FALSE
989989,213543,TRUE
989989,213543,TRUE
1001137,231914,TRUE
999967,230491,FALSE
985724,217380,FALSE
985724,217380,FALSE
985724,217380,FALSE
985724,217380,FALSE
996205,236675,FALSE
994010,224717,FALSE
984971,199677,FALSE
991202,212934,TRUE
991691,211842,FALSE
989309,219188,FALSE
989243,222888,FALSE
990042,221375,FALSE
1003205,229869,FALSE
986170,215374,TRUE
997160,236954,FALSE
982965,202085,FALSE
993225,214758,FALSE
1002289,235866,TRUE
996904,234747,TRUE
985160,209685,FALSE
1004580,252956,FALSE
983426,202319,TRUE
983426,202319,TRUE
983426,202319,TRUE
983426,202319,TRUE
983426,202319,TRUE
983426,202319,TRUE
983426,202319,TRUE
985661,203396,FALSE
1001575,232339,FALSE
982285,201681,TRUE
997529,232162,TRUE
1000342,233889,FALSE
1000342,233889,FALSE
1000784,247521,TRUE
1004604,254339,TRUE
1006670,254235,FALSE
1003559,250591,TRUE
1005533,252490,TRUE
1005689,253487,TRUE
1004482,251234,TRUE
988603,202203,FALSE
980912,194910,TRUE
984594,216664,TRUE
984594,216664,TRUE
984594,216664,TRUE
997328,232575,FALSE
999018,241046,FALSE
984594,216664,TRUE
998519,221817,FALSE
999673,230715,FALSE
1001837,232811,TRUE
1006670,254235,FALSE
990664,213169,FALSE
998141,233106,FALSE
993123,217087,FALSE
997839,225593,TRUE
992229,228275,FALSE
1006128,256207,FALSE
1000447,227795,FALSE
998195,227693,FALSE
1002184,247084,FALSE
1000955,229664,FALSE
987714,214449,FALSE
1001871,228813,FALSE
1006165,253314,FALSE
1001217,240673,FALSE
986296,201173,FALSE
985679,212629,TRUE
993232,231406,TRUE
993098,230075,FALSE
993021,231876,FALSE
1002293,251865,FALSE
1004715,253909,TRUE
1004892,253548,TRUE
986694,214464,FALSE
990155,221524,FALSE
998643,235045,FALSE
990899,227620,TRUE
991794,228148,TRUE
999869,233940,FALSE
999044,243148,FALSE
999044,243148,FALSE
987887,211950,FALSE
1006350,252951,TRUE
989930,208800,FALSE
1000279,237838,FALSE
1003504,251176,FALSE
987771,212687,FALSE
993713,216062,TRUE
985947,220624,FALSE
984338,206384,FALSE
986351,213960,FALSE
986351,213960,FALSE
989481,221349,TRUE
996301,230776,TRUE
997917,231005,TRUE
996870,232828,TRUE
996820,238309,FALSE
996820,238309,FALSE
997043,237294,TRUE
999539,239499,FALSE
999539,239499,FALSE
984639,212610,TRUE
985198,209903,FALSE
987078,215157,TRUE
996748,237239,TRUE
998300,230370,FALSE
1003761,249790,TRUE
996240,236149,FALSE
999043,233679,FALSE
987915,214202,FALSE
1001457,226626,TRUE
998545,236709,FALSE
988002,214967,FALSE
992353,216753,TRUE
991906,217000,FALSE
999653,234655,TRUE
999179,234978,TRUE
991465,213048,FALSE
988132,217060,FALSE
998785,236283,TRUE
999572,235848,TRUE
1001509,237489,TRUE
1003643,249260,TRUE
1005689,253247,FALSE
988070,202545,TRUE
988070,202545,TRUE
985757,214432,TRUE
999159,222448,FALSE
988276,214854,TRUE
1001778,231259,FALSE
999814,235957,TRUE
988590,203297,TRUE
983524,203370,TRUE
986935,201553,FALSE
987546,206086,FALSE
999810,222086,FALSE
1001995,229037,FALSE
1000572,237162,FALSE
990230,212255,FALSE
997239,234420,FALSE
997239,234420,FALSE
1000876,242605,FALSE
990975,209014,TRUE
990975,209014,TRUE
985964,211290,FALSE
990562,205039,FALSE
1000299,239572,FALSE
990015,213531,FALSE
984464,205547,FALSE
994010,224717,FALSE
997702,239901,FALSE
985961,200916,TRUE
986838,199205,FALSE
990487,203403,TRUE
994388,218321,TRUE
999643,228852,TRUE
991794,228148,TRUE
1001651,236559,FALSE
987379,215816,TRUE
999643,228852,FALSE
987952,214356,FALSE
985796,213403,TRUE
991565,226823,FALSE
996870,232828,TRUE
989448,225972,FALSE
987660,214517,FALSE
989247,213914,FALSE
997768,234449,FALSE
986175,207276,TRUE
989309,219188,FALSE
999603,230170,TRUE
992800,227108,TRUE
1000065,233238,TRUE
999012,240409,FALSE
1001131,234700,TRUE
998760,235584,FALSE
998760,235584,FALSE
1002824,249147,TRUE
1001010,229852,FALSE
1001369,232514,FALSE
983819,209272,FALSE
983819,209272,FALSE
994645,231545,TRUE
1001591,232724,FALSE
983444,206482,TRUE
1000170,233181,FALSE
1006765,254910,TRUE
990332,207988,FALSE
990600,226387,TRUE
1000065,233238,FALSE
1002584,248715,FALSE
1001184,237059,FALSE
1001184,237059,FALSE
995874,235686,FALSE
1002155,249510,TRUE
984412,210338,FALSE
985177,214419,TRUE
985177,214419,TRUE
983695,214641,FALSE
991326,217002,FALSE
997130,223272,TRUE
998181,231480,FALSE
1000873,238031,TRUE
991054,223183,FALSE
1001751,232304,TRUE
997764,230151,TRUE
997399,230992,TRUE
1001251,237298,FALSE
991404,228536,FALSE
1001382,232725,FALSE
999463,221939,TRUE
996687,223518,FALSE
997975,227484,TRUE
998935,230549,TRUE
1002143,230804,TRUE
1001951,242784,FALSE
1003693,250131,FALSE
1002134,229290,FALSE
994136,216386,TRUE
987035,217844,TRUE
987772,219352,TRUE
987035,217844,TRUE
989325,219223,TRUE
997871,225745,TRUE
999480,228084,TRUE
992229,228275,FALSE
